LPM,@@case_index-count,@@case_index-max,@@case_index-mean,@@case_index-median,@@case_index-min,@@case_index-sum,@@index-count,@@index-max,@@index-mean,@@index-median,@@index-min,@@index-sum,case2-2011-10-01,case2-2011-10-05,case2-2011-10-06,case2-2011-10-12,case2-2011-10-13,case2-2011-10-19,case2-2011-10-22,case2-2011-10-24,case2-2011-10-25,case2-2011-10-26,case2-2011-10-27,case2-2011-10-31,case2-2011-11-15,case2-2011-11-18,case2-2011-11-23,case2-2011-11-25,case2-2011-11-26,case2-2011-11-29,case2-2011-11-30,case2-2011-12-02,case2-2011-12-07,case2-2011-12-08,case2-2011-12-09,case2-2011-12-13,case2-2011-12-15,case2-2011-12-17,case2-2011-12-18,case2-2011-12-20,case2-2011-12-21,case2-2011-12-22,case2-2011-12-27,case2-2011-12-29,case2-2011-12-30,case2-2011-12-31,case2-2012-01-03,case2-2012-01-04,case2-2012-01-05,case2-2012-01-06,case2-2012-01-08,case2-2012-01-09,case2-2012-01-10,case2-2012-01-11,case2-2012-01-12,case2-2012-01-14,case2-2012-01-20,case2-2012-01-22,case2-2012-01-27,case2-2012-01-29,case2-2012-01-30,concept:name-A_ACCEPTED,concept:name-A_CANCELLED,concept:name-A_DECLINED,concept:name-A_FINALIZED,concept:name-A_PREACCEPTED,concept:name-O_CANCELLED,concept:name-O_CREATED,concept:name-O_SELECTED,concept:name-O_SENT,concept:name-W_Afhandelen leads,concept:name-W_Completeren aanvraag,concept:name-W_Nabellen incomplete dossiers,concept:name-W_Nabellen offertes,concept:name-W_Valideren aanvraag,lifecycle:transition-COMPLETE,lifecycle:transition-SCHEDULE,lifecycle:transition-START,org:resource-10939,time:timestamp-count,time:timestamp-max,time:timestamp-mean,time:timestamp-median,time:timestamp-min,time:timestamp-sum
(A_FINALIZED | O_SENT)(O_CREATED | A_ACCEPTED)(O_SENT | A_ACCEPTED),0.0017057997190447524,0.1581196581196581,0.09459459459459459,0.0900900900900901,0.05691056910569106,0.0021024363527146163,0.0017057997190447524,0.1560734463276836,0.09754901960784314,0.09740896358543417,0.05212864109661263,0.002163322635029119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042145,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016181229773462782,0.0,0.0,0.0016025641025641027,0.0,0.0,0.0015042117930204573,0.0,0.0015042117930204573,0.0,0.0,0.0,0.0,0.0,0.0017057997190447524,0.0,0.0,0.0017057997190447524,0.0017057997190447524,0.16166525033774373,0.11514190533771751,0.11514190529635866,0.0868230244902468,0.0017070165661672917
(A_FINALIZED | O_SENT)(O_CREATED | A_PREACCEPTED)(O_SENT | A_PREACCEPTED),9.030704394942806E-4,0.034188034188034185,0.018018018018018018,0.0045045045045045045,0.008130081300813009,3.356831151393085E-4,9.030704394942806E-4,0.027799178222907037,0.016246498599439777,0.016106442577030814,0.0030315012521418216,2.6619516217345104E-4,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384616E-4,0.04545454545454545,0.0,9.025270758122743E-4,0.0,9.025270758122743E-4,0.0,0.0,0.0,0.0,0.0,9.030704394942806E-4,0.0,0.0,9.030704394942806E-4,9.030704394942806E-4,0.05935120634951841,0.027079182370409766,0.02707918229503746,0.008049279254917132,9.000364824246846E-4
(A_FINALIZED | O_SENT)(O_CREATED | O_SENT),0.14178205900060206,0.16666666666666666,0.07657657657657659,0.04054054054054054,0.0,0.13536863306302008,0.14178205900060206,0.16666666666666666,0.08179271708683473,0.07584033613445378,1.3180440226703572E-4,0.1348505014785013,0.15625,0.0,0.15625,0.15625,0.0,0.1372549019607843,0.125,0.13541666666666666,0.14583333333333334,0.15625,0.0925925925925926,0.15625,0.140625,0.14375000000000002,0.14453125,0.14375000000000002,0.0,0.13541666666666666,0.11363636363636363,0.15625,0.125,0.14583333333333334,0.10416666666666667,0.09420289855072463,0.13541666666666666,0.140625,0.0,0.1206896551724138,0.10119047619047618,0.15625,0.140625,0.140625,0.125,0.10714285714285715,0.11538461538461538,0.0,0.13580246913580246,0.0,0.0,0.0,0.0925925925925926,0.12847222222222224,0.15625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15128205128205127,0.0,0.0,0.14199759326113118,0.0,0.14199759326113118,0.0,0.0,0.0,0.0,0.0,0.14178205900060206,0.0,0.0,0.14178205900060206,0.14178205900060206,0.16666666666666666,0.09567999249901486,0.09567998998248607,2.478137723078745E-6,0.14177587717789983
(A_FINALIZED | O_SENT)(O_CREATED | O_SENT)(O_SELECTED | O_CREATED),0.16666666666666666,0.16666666666666666,0.07657657657657659,0.04054054054054054,0.0,0.16102189007261355,0.16666666666666666,0.16666666666666666,0.0830532212885154,0.07983193277310925,6.590220113351786E-5,0.16060261102105683,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1568627450980392,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09876543209876543,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.12121212121212122,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.11594202898550725,0.16666666666666666,0.16666666666666666,0.0,0.1532567049808429,0.12698412698412698,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.12698412698412698,0.13675213675213674,0.0,0.1646090534979424,0.0,0.0,0.0,0.09876543209876543,0.14814814814814814,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.12515042117930206,0.12515042117930206,0.12515042117930206,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09691301882543217,0.096913017124778,2.478137723078745E-6,0.16666666666666666
(A_FINALIZED | O_SENT)(O_CREATED | O_SENT)(O_SENT | A_ACCEPTED),0.0017057997190447524,0.1581196581196581,0.09459459459459459,0.0900900900900901,0.05691056910569106,0.0021024363527146163,0.0017057997190447524,0.1560734463276836,0.09754901960784314,0.09740896358543417,0.05212864109661263,0.002163322635029119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042145,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016181229773462782,0.0,0.0,0.0016025641025641027,0.0,0.0,0.0015042117930204573,0.0,0.0015042117930204573,0.0,0.0,0.0,0.0,0.0,0.0017057997190447524,0.0,0.0,0.0017057997190447524,0.0017057997190447524,0.16166525033774373,0.11514190533771751,0.11514190529635866,0.0868230244902468,0.0017070165661672917
(A_FINALIZED | O_SENT)(O_CREATED | O_SENT)(O_SENT | A_PREACCEPTED),9.030704394942806E-4,0.034188034188034185,0.018018018018018018,0.0045045045045045045,0.008130081300813009,3.356831151393085E-4,9.030704394942806E-4,0.027799178222907037,0.016246498599439777,0.016106442577030814,0.0030315012521418216,2.6619516217345104E-4,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384616E-4,0.04545454545454545,0.0,9.025270758122743E-4,0.0,9.025270758122743E-4,0.0,0.0,0.0,0.0,0.0,9.030704394942806E-4,0.0,0.0,9.030704394942806E-4,9.030704394942806E-4,0.05935120634951841,0.027079182370409766,0.02707918229503746,0.008049279254917132,9.000364824246846E-4
(A_FINALIZED | O_SENT)(O_CREATED | O_SENT)(O_SENT | O_SELECTED),0.0013044350792695166,0.1581196581196581,0.07657657657657659,0.07657657657657659,0.02032520325203252,0.0014310701224359993,0.0013044350792695166,0.1504879301489471,0.08298319327731092,0.08298319327731092,0.015223408461842626,0.0014764814049333394,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230452674897118,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282051282051282,0.0,0.0,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,0.0013044350792695166,0.0,0.0,0.0013044350792695166,0.0013044350792695166,0.1610722913617579,0.0860598144166324,0.08605981440695654,0.029984761025539982,0.0013037494160082054
(A_FINALIZED | O_SENT)(O_SELECTED | O_SENT),0.12492474413004213,0.16666666666666666,0.07657657657657659,0.04054054054054054,0.0,0.12073991625589654,0.12492474413004213,0.16666666666666666,0.0830532212885154,0.08207282913165266,6.590220113351786E-5,0.12042027094194853,0.125,0.0,0.125,0.125,0.0,0.11764705882352942,0.125,0.125,0.125,0.125,0.07407407407407407,0.125,0.125,0.125,0.125,0.125,0.0,0.125,0.0909090909090909,0.125,0.125,0.125,0.08333333333333333,0.08695652173913043,0.125,0.125,0.0,0.1149425287356322,0.09523809523809523,0.125,0.125,0.125,0.125,0.09523809523809523,0.10256410256410257,0.0,0.12345679012345678,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.12515042117930206,0.12515042117930206,0.0,0.0,0.0,0.0,0.0,0.12492474413004213,0.0,0.0,0.12492474413004213,0.12492474413004213,0.16666666666666666,0.09691300431992446,0.09691300272655956,2.478137723078745E-6,0.12492472591554936
(A_FINALIZED | O_SENT)(O_SENT | A_ACCEPTED),0.0012040939193257074,0.1581196581196581,0.09459459459459459,0.0900900900900901,0.05691056910569106,0.0015503259659723327,0.0012040939193257074,0.1560734463276836,0.09761904761904762,0.09747899159663866,0.05212864109661263,0.00160626056394419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016181229773462782,0.0,0.0,0.0016025641025641027,0.0,0.0,0.0,0.0,0.0015042117930204573,0.0,0.0,0.0,0.0,0.0,0.0012040939193257074,0.0,0.0,0.0012040939193257074,0.0012040939193257074,0.16166525033774373,0.11514415090188972,0.1151441508819896,0.0868230244902468,0.0012049885231976882
(A_FINALIZED | O_SENT)(O_SENT | A_PREACCEPTED),6.020469596628537E-4,0.034188034188034185,0.018018018018018018,0.009009009009009009,0.008130081300813009,2.2526103779085176E-4,6.020469596628537E-4,0.027799178222907037,0.01631652661064426,0.016176470588235296,0.0030315012521418216,1.8323461027657605E-4,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384616E-4,0.04545454545454545,0.0,0.0,0.0,9.025270758122743E-4,0.0,0.0,0.0,0.0,0.0,6.020469596628537E-4,0.0,0.0,6.020469596628537E-4,6.020469596628537E-4,0.05935120634951841,0.02708029577541471,0.027080295700042833,0.008049279254917132,5.99753376756004E-4
(A_FINALIZED | O_SENT)(O_SENT | O_SELECTED),9.030704394942806E-4,0.1581196581196581,0.07657657657657659,0.08108108108108109,0.02032520325203252,0.00104680129326337,9.030704394942806E-4,0.1504879301489471,0.08298319327731092,0.0830532212885154,0.015223408461842626,0.0010910394668594238,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282051282051282,0.0,0.0,0.0,0.0012033694344163659,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,9.030704394942806E-4,0.0,0.0,9.030704394942806E-4,9.030704394942806E-4,0.1610722913617579,0.08606036674173312,0.08606036673205748,0.029984761025539982,9.025380649520955E-4
(O_CANCELLED | A_CANCELLED)(O_CANCELLED | W_Nabellen incomplete dossiers),0.004515352197471403,0.12820512820512822,0.04504504504504505,0.07657657657657659,0.016260162601626018,0.0029283934912810727,0.004515352197471403,0.13392398561890087,0.04607843137254902,0.046638655462184875,0.009885330170027679,0.0027390688651934315,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.004515352197471403,0.0,0.0,0.004515352197471403,0.004515352197471403,0.14686284694439963,0.05647030289756835,0.05647030309104233,0.020048907839177184,0.004508420464856999
(O_CANCELLED | A_CANCELLED)(O_CANCELLED | W_Nabellen incomplete dossiers)(W_Nabellen incomplete dossiers | W_Valideren aanvraag),9.030704394942806E-4,0.0,0.0,0.0,0.016260162601626018,1.0600519425451846E-4,9.030704394942806E-4,0.0,0.0,0.0,0.009885330170027679,6.550276619335869E-5,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,6.020469596628537E-4,0.125,0.0,9.030704394942806E-4,9.030704394942806E-4,0.0,0.0,0.0,0.020048907839177184,8.988879668390535E-4
(O_CANCELLED | A_CANCELLED)(O_CANCELLED | W_Valideren aanvraag),6.020469596628537E-4,0.0,0.0,0.0,0.016260162601626018,5.300259712725923E-5,6.020469596628537E-4,0.0,0.0,0.0,0.009885330170027679,3.23906850449538E-5,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,3.0102347983142685E-4,0.125,0.0,6.020469596628537E-4,6.020469596628537E-4,0.0,4.814927325388117E-6,4.81488441154458E-6,0.020048907839177184,5.988921078121079E-4
(O_CANCELLED | A_CANCELLED)(O_CANCELLED | W_Valideren aanvraag)(W_Valideren aanvraag | W_Nabellen incomplete dossiers),5.017057997190448E-4,0.0,0.0,0.0,0.016260162601626018,3.533506475150616E-5,5.017057997190448E-4,1.2840267077555214E-4,7.00280112044818E-5,7.00280112044818E-5,0.009885330170027679,2.1930441544913037E-5,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.08333333333333333,2.006823198876179E-4,0.08333333333333333,0.041666666666666664,5.017057997190448E-4,5.017057997190448E-4,5.21298574909087E-5,2.1212051931350753E-5,2.1212030481692094E-5,0.020048907839177184,4.988938837011567E-4
(O_CANCELLED | W_Nabellen incomplete dossiers)(O_CANCELLED | W_Valideren aanvraag),6.020469596628537E-4,0.0,0.0,0.0,0.016260162601626018,5.300259712725923E-5,6.020469596628537E-4,0.0,7.00280112044818E-5,7.00280112044818E-5,0.009885330170027679,3.2607103875989124E-5,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,3.0102347983142685E-4,0.125,0.0,6.020469596628537E-4,6.020469596628537E-4,0.0,4.833853150518436E-6,4.833810236682209E-6,0.020048907839177184,5.988921084141369E-4
(O_CANCELLED | W_Nabellen incomplete dossiers)(W_Nabellen incomplete dossiers | W_Valideren aanvraag),6.020469596628537E-4,0.0,0.0,0.0,0.016260162601626018,5.300259712725923E-5,6.020469596628537E-4,0.0,7.00280112044818E-5,7.00280112044818E-5,0.009885330170027679,3.2607103875989124E-5,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,3.0102347983142685E-4,0.125,0.0,6.020469596628537E-4,6.020469596628537E-4,0.0,4.833853150518436E-6,4.833810236682209E-6,0.020048907839177184,5.988921084141369E-4
(O_CANCELLED | W_Valideren aanvraag)(W_Nabellen incomplete dossiers | W_Valideren aanvraag),6.020469596628537E-4,0.0,0.0,0.0,0.016260162601626018,5.300259712725923E-5,6.020469596628537E-4,0.0,7.00280112044818E-5,7.00280112044818E-5,0.009885330170027679,3.282352270702445E-5,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.125,0.125,6.020469596628537E-4,6.020469596628537E-4,0.0,2.1463387747395455E-5,2.1463344839982244E-5,0.020048907839177184,5.988926373983414E-4
(O_CANCELLED | W_Valideren aanvraag)(W_Valideren aanvraag | W_Nabellen incomplete dossiers),3.0102347983142685E-4,0.0,0.0,0.0,0.016260162601626018,0.0,3.0102347983142685E-4,1.2840267077555214E-4,1.400560224089636E-4,1.400560224089636E-4,0.009885330170027679,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,3.0102347983142685E-4,3.0102347983142685E-4,5.21298574909087E-5,3.311661051683773E-5,3.3116546156073836E-5,0.020048907839177184,2.988966447512123E-4
(O_CREATED | A_ACCEPTED)(O_CREATED | O_SENT),0.006321493076459964,0.16666666666666666,0.0900900900900901,0.1036036036036036,0.02032520325203252,0.007022844119361848,0.006321493076459964,0.16191576784797124,0.09558823529411764,0.09516806722689075,0.013048635824436536,0.007158629953376169,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.007119741100323624,0.0,0.0,0.0,0.0,0.0,0.006618531889290013,0.0,0.006618531889290013,0.0,0.0,0.0,0.0,0.0,0.006321493076459964,0.0,0.0,0.006321493076459964,0.006321493076459964,0.1664372514774022,0.10718968732533667,0.10718968725944848,0.029910635210519527,0.006323820620889881
(O_CREATED | A_ACCEPTED)(O_CREATED | O_SENT)(O_SELECTED | O_CREATED),0.0013044350792695166,0.16666666666666666,0.1036036036036036,0.11261261261261261,0.02032520325203252,0.0018550908994540733,0.0013044350792695166,0.16191576784797124,0.11064425770308123,0.11057422969187675,0.012982733623303018,0.0019324037423144261,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230452674897118,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0012944983818770227,0.0,0.0,0.0,0.0,0.0,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,0.0013044350792695166,0.0,0.0,0.0013044350792695166,0.0013044350792695166,0.1664372514774022,0.11599475694167082,0.11599475696501493,0.02991061023793117,0.0013054422661382679
(O_CREATED | A_ACCEPTED)(O_CREATED | O_SENT)(O_SELECTED | O_CREATED)(O_SENT | A_ACCEPTED),0.0013044350792695166,0.16666666666666666,0.1036036036036036,0.11261261261261261,0.02032520325203252,0.0018550908994540733,0.0013044350792695166,0.16191576784797124,0.11064425770308123,0.11057422969187675,0.012982733623303018,0.0019324037423144261,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230452674897118,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0012944983818770227,0.0,0.0,0.0,0.0,0.0,0.0012033694344163659,0.0012033694344163659,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,0.0013044350792695166,0.0,0.0,0.0013044350792695166,0.0013044350792695166,0.1664372514774022,0.11599475694167082,0.11599475696501493,0.02991061023793117,0.0013054422661382679
(O_CREATED | A_ACCEPTED)(O_CREATED | O_SENT)(O_SENT | A_FINALIZED),0.0029098936383704596,0.16666666666666666,0.0990990990990991,0.1036036036036036,0.02032520325203252,0.0035688415399021223,0.0029098936383704596,0.16197996918335902,0.10245098039215687,0.10231092436974791,0.013048635824436536,0.003663465832155654,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01532567049808429,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230452674897118,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0025889967637540453,0.0,0.0,0.002564102564102564,0.0,0.0,0.0024067388688327317,0.0,0.0024067388688327317,0.0,0.0,0.0,0.0,0.0,0.0029098936383704596,0.0,0.0,0.0029098936383704596,0.0029098936383704596,0.16644555319492554,0.11518256650740667,0.11518256646606352,0.029910635210519527,0.0029118887538761083
(O_CREATED | A_ACCEPTED)(O_CREATED | O_SENT)(O_SENT | O_SELECTED),9.030704394942806E-4,0.1581196581196581,0.07207207207207207,0.06756756756756757,0.02032520325203252,9.717142806664193E-4,9.030704394942806E-4,0.1561376476630714,0.07752100840336135,0.07738095238095238,0.01575062607091077,0.0010231560935246764,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.708737864077671E-4,0.0,0.0,0.0,0.0,0.0,9.025270758122743E-4,9.025270758122743E-4,9.025270758122743E-4,0.0,0.0,0.0,0.0,0.0,9.030704394942806E-4,0.0,0.0,9.030704394942806E-4,9.030704394942806E-4,0.16166809104705873,0.08589638633317086,0.08589638630197403,0.02998990345341726,9.025311100140241E-4
